Tweet_ID,Timestamp,User_name,Location,Language,Tweet_text,Hashtags,ReTweets,Likes,Sentiment,cleaned_text
102855,2025-06-07 21:53:00,@djayaraman,Tamil Nadu,Hindi,मैं फिल्म देखने गया था।,#मौसम,57,19,Neutral,मैं फिल्म देखने गया था।
102856,2025-06-07 21:54:00,@aniruddh72,Punjab,English,Traffic is crazy in Bangalore today.,"#weekend,#traffic",6,185,Negative,Traffic is crazy in Bangalore today.
102857,2025-06-07 21:54:00,@sekhonzara,Jharkhand,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",50,75,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
102858,2025-06-07 21:54:00,@basakshayak,Uttar Pradesh,English,The new policy is disappointing.,#weekend,36,13,Negative,The new policy is disappointing.
102859,2025-06-07 21:54:00,@yakshit26,Uttar Pradesh,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಸಿನಿಮಾ,13,101,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
102860,2025-06-07 21:55:00,@hegdetara,Rajasthan,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#मौसम,59,189,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
102861,2025-06-07 21:55:00,@sahotanayantara,Maharashtra,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#मौसम,1,41,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
102862,2025-06-07 21:55:00,@kashvibalakrishnan,Maharashtra,English,The new policy is disappointing.,"#traffic,#policy",80,49,Negative,The new policy is disappointing.
102863,2025-06-07 21:55:00,@aaina68,Odisha,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#मौसम,#दिल्ली",62,200,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
102864,2025-06-07 21:56:00,@saira55,Jharkhand,English,Traffic is crazy in Bangalore today.,"#policy,#weekend",29,138,Negative,Traffic is crazy in Bangalore today.
102865,2025-06-07 21:56:00,@thakerranbir,Bihar,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಸಿನಿಮಾ,40,104,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
102866,2025-06-07 21:56:00,@ratijaggi,Assam,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಸಿನಿಮಾ,57,189,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
102867,2025-06-07 21:56:00,@nrout,Telangana,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",61,179,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
102868,2025-06-07 21:57:00,@wsarkar,Gujarat,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",99,37,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
102869,2025-06-07 21:57:00,@msoni,Gujarat,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,18,21,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
102870,2025-06-07 21:57:00,@dharmajan08,Bihar,English,The new policy is disappointing.,#policy,44,83,Negative,The new policy is disappointing.
102871,2025-06-07 21:57:00,@vidur28,Bihar,English,The new policy is disappointing.,#weekend,84,93,Negative,The new policy is disappointing.
102872,2025-06-07 21:58:00,@lakshit18,West Bengal,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",72,38,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
102873,2025-06-07 21:58:00,@elakshi52,Punjab,English,The new policy is disappointing.,#policy,17,83,Negative,The new policy is disappointing.
102874,2025-06-07 21:58:00,@atwalyashvi,Gujarat,unknown,Enjoying the weekend vibes!,"#traffic,#policy",75,136,Positive,Enjoying the weekend vibes!
102875,2025-06-07 21:58:00,@nakul46,Punjab,English,Enjoying the weekend vibes!,#weekend,77,138,Positive,Enjoying the weekend vibes!
102876,2025-06-07 21:59:00,@settybiju,Delhi,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#मौसम,4,84,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
102877,2025-06-07 21:59:00,@pranay85,Jharkhand,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,69,110,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
102878,2025-06-07 21:59:00,@bajwatanya,Bihar,English,Traffic is crazy in Bangalore today.,"#traffic,#weekend",16,76,Negative,Traffic is crazy in Bangalore today.
102879,2025-06-07 21:59:00,@kapurrohan,Maharashtra,unknown,Enjoying the weekend vibes!,#traffic,36,88,Positive,Enjoying the weekend vibes!
102880,2025-06-07 22:00:00,@karanshayak,Maharashtra,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#मौसम,#दिल्ली",45,45,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
102881,2025-06-07 22:00:00,@zarasharma,Telangana,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಬೆಂಗಳೂರು,#ಸಿನಿಮಾ",25,138,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
102882,2025-06-07 22:00:00,@stuvandoctor,Telangana,English,The new policy is disappointing.,#traffic,35,97,Negative,The new policy is disappointing.
102883,2025-06-07 22:00:00,@nitya92,Bihar,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,84,118,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
102884,2025-06-07 22:01:00,@vlad,Jharkhand,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",79,147,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
102885,2025-06-07 22:01:00,@ehsaangade,Jharkhand,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#मौसम",16,81,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
102886,2025-06-07 22:01:00,@vanyagole,Odisha,English,Traffic is crazy in Bangalore today.,#weekend,4,164,Negative,Traffic is crazy in Bangalore today.
102887,2025-06-07 22:01:00,@jbawa,Bihar,unknown,Enjoying the weekend vibes!,#weekend,23,174,Positive,Enjoying the weekend vibes!
102888,2025-06-07 22:02:00,@athakkar,Rajasthan,English,The new policy is disappointing.,"#policy,#weekend",3,169,Negative,The new policy is disappointing.
102889,2025-06-07 22:02:00,@batrabiju,Bihar,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#दिल्ली",58,145,Neutral,मैं फिल्म देखने गया था।
102890,2025-06-07 22:02:00,@iwali,Uttar Pradesh,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಮಳೆ,69,45,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
102891,2025-06-07 22:02:00,@cchhabra,Delhi,unknown,Enjoying the weekend vibes!,"#weekend,#traffic",67,100,Positive,Enjoying the weekend vibes!
102892,2025-06-07 22:03:00,@goyalparinaaz,Kerala,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#मौसम,#फिल्म",78,75,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
102893,2025-06-07 22:03:00,@jraja,Delhi,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,87,136,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
102894,2025-06-07 22:03:00,@qviswanathan,Jharkhand,English,Traffic is crazy in Bangalore today.,"#weekend,#policy",24,139,Negative,Traffic is crazy in Bangalore today.
102895,2025-06-07 22:03:00,@bravi,Uttar Pradesh,English,The new policy is disappointing.,"#weekend,#policy",10,175,Negative,The new policy is disappointing.
102896,2025-06-07 22:04:00,@fsankaran,Assam,English,Enjoying the weekend vibes!,#traffic,43,184,Positive,Enjoying the weekend vibes!
102897,2025-06-07 22:04:00,@ktata,Punjab,Hindi,आज मौसम बहुत अच्छा है।,"#दिल्ली,#मौसम",21,103,Neutral,आज मौसम बहुत अच्छा है।
102898,2025-06-07 22:04:00,@dishanibhatt,Gujarat,English,The new policy is disappointing.,#weekend,77,200,Negative,The new policy is disappointing.
102899,2025-06-07 22:04:00,@dsawhney,Jharkhand,unknown,Enjoying the weekend vibes!,#policy,64,27,Positive,Enjoying the weekend vibes!
102900,2025-06-07 22:05:00,@reneekunda,Karnataka,English,Traffic is crazy in Bangalore today.,"#weekend,#traffic",82,125,Negative,Traffic is crazy in Bangalore today.
102901,2025-06-07 22:05:00,@saranlakshit,Karnataka,unknown,Enjoying the weekend vibes!,"#traffic,#weekend",78,82,Positive,Enjoying the weekend vibes!
102902,2025-06-07 22:05:00,@ckhalsa,Karnataka,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",24,78,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
102903,2025-06-07 22:05:00,@jhanvigoyal,Rajasthan,English,Traffic is crazy in Bangalore today.,#traffic,65,147,Negative,Traffic is crazy in Bangalore today.
102904,2025-06-07 22:06:00,@ramachandranyuvraj,Delhi,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",6,50,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
102905,2025-06-07 22:06:00,@bhasintushar,Uttar Pradesh,English,Traffic is crazy in Bangalore today.,"#traffic,#policy",4,22,Negative,Traffic is crazy in Bangalore today.
102906,2025-06-07 22:06:00,@arnav82,Kerala,Hindi,आज मौसम बहुत अच्छा है।,"#दिल्ली,#मौसम",37,116,Neutral,आज मौसम बहुत अच्छा है।
102907,2025-06-07 22:06:00,@grewalryan,Tamil Nadu,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",93,44,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
102908,2025-06-07 22:07:00,@romil47,Telangana,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#दिल्ली,93,134,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
102909,2025-06-07 22:07:00,@sulehridaan,Karnataka,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಬೆಂಗಳೂರು,#ಸಿನಿಮಾ",2,158,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
102910,2025-06-07 22:07:00,@vardaniyaraja,Assam,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,11,9,Neutral,आज मौसम बहुत अच्छा है।
102911,2025-06-07 22:07:00,@tbajwa,Odisha,Hindi,आज मौसम बहुत अच्छा है।,"#दिल्ली,#मौसम",75,134,Neutral,आज मौसम बहुत अच्छा है।
102912,2025-06-07 22:08:00,@madhav27,Odisha,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#फिल्म,16,193,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
102913,2025-06-07 22:08:00,@bhatira,Tamil Nadu,Hindi,आज मौसम बहुत अच्छा है।,"#दिल्ली,#मौसम",65,134,Neutral,आज मौसम बहुत अच्छा है।
102914,2025-06-07 22:08:00,@darshit06,Rajasthan,unknown,Enjoying the weekend vibes!,"#policy,#traffic",42,142,Positive,Enjoying the weekend vibes!
102915,2025-06-07 22:08:00,@tmangat,Jharkhand,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,98,149,Neutral,मैं फिल्म देखने गया था।
102916,2025-06-07 22:09:00,@vyogi,Uttar Pradesh,English,Enjoying the weekend vibes!,"#traffic,#weekend",38,42,Positive,Enjoying the weekend vibes!
102917,2025-06-07 22:09:00,@ukhanna,Odisha,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",85,71,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
102918,2025-06-07 22:09:00,@tarinibiswas,Kerala,English,Traffic is crazy in Bangalore today.,"#traffic,#weekend",40,182,Negative,Traffic is crazy in Bangalore today.
102919,2025-06-07 22:09:00,@csidhu,Delhi,unknown,Enjoying the weekend vibes!,#traffic,38,157,Positive,Enjoying the weekend vibes!
102920,2025-06-07 22:10:00,@uborde,Delhi,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",0,10,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
102921,2025-06-07 22:10:00,@dhruv99,Punjab,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",82,59,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
102922,2025-06-07 22:10:00,@ohari,Rajasthan,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಸಿನಿಮಾ,14,83,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
102923,2025-06-07 22:10:00,@igara,Kerala,Hindi,आज मौसम बहुत अच्छा है।,#मौसम,43,123,Neutral,आज मौसम बहुत अच्छा है।
102924,2025-06-07 22:11:00,@sampathahana,Bihar,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,54,142,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
102925,2025-06-07 22:11:00,@neelofar12,Uttar Pradesh,English,The new policy is disappointing.,#weekend,36,133,Negative,The new policy is disappointing.
102926,2025-06-07 22:11:00,@mangalmohanlal,Delhi,English,Traffic is crazy in Bangalore today.,"#weekend,#traffic",63,176,Negative,Traffic is crazy in Bangalore today.
102927,2025-06-07 22:11:00,@jhanvi18,Odisha,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",37,164,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
102928,2025-06-07 22:12:00,@charmiraya,Kerala,Hindi,आज मौसम बहुत अच्छा है।,#मौसम,65,189,Neutral,आज मौसम बहुत अच्छा है।
102929,2025-06-07 22:12:00,@maneelakshi,Maharashtra,English,The new policy is disappointing.,"#weekend,#policy",67,55,Negative,The new policy is disappointing.
102930,2025-06-07 22:12:00,@suhanakhanna,Delhi,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,24,16,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
102931,2025-06-07 22:12:00,@bhasinnirvi,Karnataka,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಸಿನಿಮಾ,80,78,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
102932,2025-06-07 22:13:00,@advikdevan,Odisha,English,The new policy is disappointing.,#weekend,1,23,Negative,The new policy is disappointing.
102933,2025-06-07 22:13:00,@nirvaanthakkar,Delhi,English,The new policy is disappointing.,"#weekend,#traffic",26,183,Negative,The new policy is disappointing.
102934,2025-06-07 22:13:00,@zbasak,Assam,unknown,Enjoying the weekend vibes!,"#policy,#traffic",60,103,Positive,Enjoying the weekend vibes!
102935,2025-06-07 22:13:00,@yakshit90,Telangana,English,Traffic is crazy in Bangalore today.,#traffic,22,46,Negative,Traffic is crazy in Bangalore today.
102936,2025-06-07 22:14:00,@bvenkataraman,Odisha,Hindi,मैं फिल्म देखने गया था।,"#दिल्ली,#फिल्म",46,143,Neutral,मैं फिल्म देखने गया था।
102937,2025-06-07 22:14:00,@adira26,Delhi,unknown,Enjoying the weekend vibes!,"#policy,#weekend",73,8,Positive,Enjoying the weekend vibes!
102938,2025-06-07 22:14:00,@vasaeva,Jharkhand,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,99,171,Neutral,आज मौसम बहुत अच्छा है।
102939,2025-06-07 22:14:00,@vaibhav41,Odisha,unknown,Enjoying the weekend vibes!,"#traffic,#policy",13,100,Positive,Enjoying the weekend vibes!
102940,2025-06-07 22:15:00,@bawahrishita,Telangana,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,15,165,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
102941,2025-06-07 22:15:00,@reyanshbora,Bihar,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,27,50,Neutral,आज मौसम बहुत अच्छा है।
102942,2025-06-07 22:15:00,@onkarsodhi,Bihar,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#फिल्म,74,47,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
102943,2025-06-07 22:15:00,@boseryan,Delhi,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಮಳೆ,73,145,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
102944,2025-06-07 22:16:00,@ksane,Odisha,English,The new policy is disappointing.,"#policy,#traffic",54,83,Negative,The new policy is disappointing.
102945,2025-06-07 22:16:00,@ranashaan,Uttar Pradesh,English,Traffic is crazy in Bangalore today.,#traffic,30,141,Negative,Traffic is crazy in Bangalore today.
